#DataThief C:\Users\bwc\Desktop\PMT_Sensitivity_data.png Tuesday 19-Sep-2017 12:40:34 PM
204.1928, 0.2303
204.0742, 0.2328
203.9555, 0.2354
203.8369, 0.238
203.7183, 0.2406
203.5997, 0.2433
203.4809, 0.2459
203.3624, 0.2486
203.2438, 0.2514
204.5503, 0.2541
204.4317, 0.2569
204.3131, 0.2597
204.1944, 0.2626
204.0758, 0.2655
203.9572, 0.2684
203.8386, 0.2713
203.7199, 0.2743
203.6013, 0.2772
204.9078, 0.2804
204.7892, 0.2835
204.6705, 0.2866
204.5518, 0.2897
204.4333, 0.2929
204.3147, 0.2961
204.1961, 0.2993
205.5026, 0.3027
205.384, 0.306
205.2652, 0.3094
205.1467, 0.3128
205.0281, 0.3162
204.9095, 0.3197
204.7908, 0.3232
206.0973, 0.3267
205.9787, 0.3303
205.8601, 0.334
205.7415, 0.3376
205.6228, 0.3413
205.5042, 0.3451
205.3856, 0.3489
206.6921, 0.3527
206.5735, 0.3566
206.4549, 0.3605
206.3362, 0.3645
206.2176, 0.3685
206.099, 0.3725
207.4055, 0.3766
207.2869, 0.3807
207.1683, 0.3849
207.0496, 0.3892
206.931, 0.3934
208.2375, 0.3978
208.1189, 0.4021
208.0003, 0.4064
207.8816, 0.411
207.763, 0.4155
207.6444, 0.4201
208.9508, 0.4247
208.8323, 0.4294
208.7137, 0.4341
208.595, 0.4389
209.9015, 0.4437
209.7829, 0.4485
209.6643, 0.4535
209.5457, 0.4585
210.8521, 0.4635
210.7335, 0.4686
210.6149, 0.4738
210.4963, 0.479
211.8028, 0.4842
211.6842, 0.4896
211.5655, 0.4949
211.4469, 0.5004
212.7534, 0.5059
212.6348, 0.5114
212.5162, 0.517
213.8227, 0.5227
213.7041, 0.5285
213.5855, 0.5343
214.892, 0.5402
214.7732, 0.5461
214.6547, 0.5521
215.9612, 0.5582
215.8426, 0.5643
217.1491, 0.5705
217.0305, 0.5768
218.337, 0.5831
218.2184, 0.5895
219.5249, 0.596
219.4062, 0.6025
220.7128, 0.6092
220.5941, 0.6159
221.9007, 0.6226
221.782, 0.6295
223.0885, 0.6364
222.9699, 0.6434
224.2764, 0.6505
224.1578, 0.6576
225.4643, 0.6648
225.3457, 0.6722
226.6522, 0.6795
226.5335, 0.687
227.8401, 0.6945
227.7215, 0.7022
229.028, 0.7099
228.9093, 0.7177
230.2158, 0.7256
231.5224, 0.7336
231.4037, 0.7417
232.7102, 0.7498
232.5916, 0.758
233.8981, 0.7664
233.7795, 0.7748
235.086, 0.7833
234.9674, 0.7919
236.2739, 0.8006
237.5804, 0.8094
238.8869, 0.8183
238.7683, 0.8273
240.0748, 0.8364
239.9562, 0.8456
241.2627, 0.8549
242.5692, 0.8643
242.4506, 0.8738
243.757, 0.8834
243.6383, 0.8931
244.9449, 0.903
246.2515, 0.9129
247.558, 0.9229
247.4393, 0.9331
248.7459, 0.9433
250.0524, 0.9537
249.9337, 0.9642
251.2403, 0.9748
251.1216, 0.9855
252.4281, 0.9963
253.7346, 1.0073
255.0412, 1.0184
254.9224, 1.0296
256.229, 1.0409
257.5354, 1.0523
257.4169, 1.0639
258.7234, 1.0756
260.0299, 1.0874
259.9113, 1.0994
261.2178, 1.1115
262.5243, 1.1237
263.8308, 1.136
263.7122, 1.1485
265.0187, 1.1612
266.3252, 1.1739
266.2066, 1.1868
267.5131, 1.1999
268.8195, 1.2131
270.1261, 1.2264
270.0075, 1.2399
271.314, 1.2535
272.6205, 1.2673
272.5019, 1.2812
273.8084, 1.2953
275.1149, 1.3096
276.5401, 1.3096
277.8466, 1.324
277.7279, 1.3385
279.1531, 1.3386
279.0344, 1.3533
280.341, 1.3681
280.2223, 1.3832
280.1037, 1.3984
281.4102, 1.4137
282.7167, 1.4293
282.5981, 1.445
283.9045, 1.4609
285.2111, 1.4769
286.5175, 1.4932
286.399, 1.5096
287.7055, 1.5262
289.012, 1.543
290.3185, 1.56
290.1999, 1.5771
291.5064, 1.5944
292.8129, 1.612
294.1194, 1.6297
295.4259, 1.6476
295.3073, 1.6657
296.6138, 1.6841
297.9203, 1.7026
299.2268, 1.7213
300.5333, 1.7402
300.4147, 1.7593
301.7212, 1.7787
303.0277, 1.7983
304.3343, 1.818
305.6408, 1.838
306.9473, 1.8582
308.2538, 1.8787
309.5603, 1.8994
310.8668, 1.9202
312.1733, 1.9414
313.4798, 1.9627
313.3612, 1.9843
314.7863, 1.9843
316.2115, 1.9843
316.0928, 2.0061
317.518, 2.0061
317.3993, 2.0282
318.8245, 2.0282
318.7058, 2.0505
320.131, 2.0505
321.4375, 2.0731
322.744, 2.0959
324.0505, 2.1189
325.357, 2.1421
326.6635, 2.1658
327.97, 2.1896
329.2765, 2.2137
329.1579, 2.238
329.0393, 2.2626
330.4644, 2.2626
330.3458, 2.2875
331.6522, 2.3126
331.5337, 2.338
332.8401, 2.3638
334.1467, 2.3898
334.0281, 2.416
